temperature,humidity,soil_moisture,nitrogen,phosphorus,potassium,soil_pH,crop
34.274635593305945,67.937344502849,60.19366176858785,34.75493503058221,16.958295020329633,149.6155213559767,7.110660924546552,maize
27.199775302178733,77.7328270684396,53.91768965825481,32.375793297511805,18.05478593813664,139.29178302103168,6.8840459336545585,maize
28.560453330450418,66.5515734257824,27.941205800731176,26.98945606580844,8.2460835380943,153.80068955226977,6.253581853522121,cotton
14.958426188132146,76.29045216638401,66.29575593813114,26.420096866319724,8.633174412588433,125.58412517909079,6.351495968482159,potato
32.06452392380203,90.66216052314616,81.30839423317458,61.913525726372654,15.279340160459238,206.4848959614703,6.30818605635069,rice
29.61181005100075,100.0,79.59539994269886,47.047083034332914,21.081682286805005,181.34480857372375,5.856742851166028,rice
32.054757954039744,62.878286104525046,42.54148304216984,17.80308252669987,8.477232205500558,183.03633412926834,6.249537816087971,cotton
24.997679279876127,54.533609525584914,25.54770388284457,26.76856033637631,11.067710112036961,168.35287915657997,6.19131114414917,cotton
23.029322111046945,71.37531279137173,46.7334948010987,34.16692816508971,13.855303342168236,128.39984003558314,6.811449683686871,maize
28.18581273847918,77.40657076548243,33.21713139052831,18.148025339194167,4.354851120458324,165.18193371526976,6.473151922126445,cotton
27.845651617810915,68.0110176868989,57.94868953714206,25.574137638654978,10.493023549700212,160.59597423190863,6.778039300958076,maize
26.790221030154814,56.9221543093752,36.574498285894066,21.912761417370437,9.520105297240281,141.17482502036037,6.364549089057044,cotton
15.3901963310512,79.01494390153192,62.30610573319532,19.110214905386947,9.785596139669737,147.86161034239979,6.258639528298023,potato
20.746876297294154,70.70941542303247,80.63188025212499,29.383888228378364,10.177235311671483,119.5213051246011,6.586442748139003,potato
25.18244428615712,67.0515276385952,52.550074539683386,23.517031214682145,12.334004423007258,156.02264666228064,7.229408935837496,maize
28.649986105850264,89.17791054291257,95.74188765621385,59.86449075328402,15.784979942993177,202.32664069276584,5.4910125083282,rice
33.12502376513699,96.45116830915248,82.89038313870915,45.9001252282321,20.03853895121396,197.12365481400076,5.825901398644691,rice
35.348895907518084,71.21784430084213,56.87159499353938,28.585242165874497,11.12793431875927,156.3759581294663,6.965876896478822,maize
15.213046824817669,76.18428672042826,72.45116700646719,22.782422740150924,9.650346604834267,129.71606610853465,5.771053070632738,potato
28.93690731717054,64.03456874734164,71.68315662376786,54.36757614265655,6.041579543818557,236.1190243787147,6.1859418068408765,sugarcane
21.3873515463253,65.60685686362952,65.54618818100842,25.886750983079878,7.980435919109733,142.22324795036653,5.637075766394556,potato
29.22938932376366,88.48376306918553,75.33723196170175,61.19686989850226,13.706813257423786,188.04154476361472,6.434641046357162,rice
24.906644510075804,66.83888192135038,34.51820596538282,11.03855375895341,6.760213231454548,137.34526799340205,6.394784759021387,sugarcane
30.679736750858417,57.407604120046635,77.53024579683596,64.09081539810492,11.333758529659605,209.23163971465567,6.440516285057598,sugarcane
20.067276474340705,70.8446030035127,68.4370699563624,18.82791765353381,6.771993472041315,139.0811155526941,5.840106251703096,potato
23.79415739540855,65.95306241418606,38.383440246197786,20.48672876312073,12.136035211097592,184.77258612699782,6.231370646590164,cotton
15.406176114414162,72.82659736757437,66.98158519724953,28.236294282690352,12.87063798684566,113.48449881892232,5.949475049703978,potato
29.84559828868231,69.0098182653963,50.07050628149965,30.643649441069375,21.08181483757444,156.39238332933428,7.369695764329271,maize
23.162380121544732,61.494347386920204,30.658968024506546,11.459273500960126,5.800329190359793,169.16076639701885,6.24731409011005,cotton
29.355682714825676,88.62473922097237,73.21656445724828,42.389608257405435,14.005977775265489,215.54339195796783,6.043090503326049,rice
30.84860772446227,85.90993502463387,75.27945945201228,46.28938827038028,18.951524870503594,148.41561861671798,6.184725077216157,rice
23.798663267527694,49.84373292722499,37.217743843305485,19.983392300354506,7.656850192497467,143.6617021244699,6.467189230711792,cotton
28.4924140559992,59.47654244624008,50.68840315978577,32.15370385861022,14.127116400610811,115.58304593927456,6.817859799579025,maize
29.887026646823983,87.17372541177672,82.32197901218207,66.22357927274973,15.234255252922301,211.88471887941813,6.172217194726482,rice
31.7025444674966,78.25971386791377,70.36915078687882,44.07716779848929,13.530746337265944,211.08457632245216,6.278915267240583,rice
30.76170609284041,78.87166638139679,74.68846083960528,55.99147769086258,14.553485995270078,188.37275759799974,5.629658284406072,rice
30.845306050052084,51.86395155634249,43.54313709268788,22.692807763142433,6.92734896416842,139.50687040876008,6.359458995863637,cotton
28.38515033031487,67.61397259067184,42.969251109615534,28.737638895433918,16.145931678772378,157.05916307267728,6.424220656793423,maize
29.06640959900573,86.19858394788977,77.96453578355582,46.85541407031572,9.452714695157184,199.54069743023857,5.665550696080917,rice
29.181298928159784,85.67592475171988,79.86545256549053,46.17911359175939,10.561070878878889,211.42993521998423,5.8434605290796195,rice
30.078483729052046,90.9831157599744,73.09024565112887,51.54193031959879,17.93221400780954,224.67519838553568,5.919508617795158,rice
29.448675656971602,80.00193336514975,82.62824818932168,48.056381151908774,18.277259856792394,202.82045730355608,6.258176824342865,rice
18.174042139636505,73.99071107879543,67.6723943815157,13.391719616587732,5.635448353782883,99.14439165086806,5.985271139490892,potato
29.588001023400516,89.98940200362266,76.93175878553332,35.88624813716705,16.546232394197965,204.0792159508149,5.917790943307019,rice
27.719045652719853,61.53449486835574,40.7910297878541,23.613733721319985,7.656364620941746,156.79139912375294,6.044714327658094,cotton
26.000932158806613,62.32471789021926,42.14026841437801,15.52545686984175,5.053279177004409,172.62829655198533,6.264531285656062,cotton
32.593679868457535,53.04858075316182,76.5955244698613,82.18969704349696,10.064124549310954,225.06209567790046,6.124856520572423,sugarcane
24.793549490915,62.3468461070239,38.63235729386281,21.376455331615126,10.216840260465315,181.7457889579448,6.287983828603812,cotton
26.12590826747817,76.4939794820919,48.41737678003027,29.83753465836092,16.774653305579243,154.968976652571,6.65378417123047,maize
19.648717652618437,78.14013696258583,61.58300582135083,20.215728981002112,10.427087462944412,122.41724487051127,5.58384969239379,potato
30.022683473241827,75.9057941210666,54.544302202322235,28.86360264084434,14.73231121765774,142.3415026274814,6.724192201470114,maize
30.65707336088291,84.3305508728919,81.10490157537177,57.54098206835431,14.48668405488867,178.89969220456274,5.871831067702047,rice
34.57688433755675,94.69229560460128,82.3309333917924,58.392615091069786,17.833514578435864,201.45664688188845,6.492544680128162,rice
31.546033453341472,81.67916298045455,73.24979124065592,58.0744585154994,25.344245259054567,198.2291710094432,5.518542974769061,rice
26.914695896959003,70.00568171735733,66.0960917201439,30.532244912999865,18.09983344043136,183.40154298394987,7.029552809836467,maize
30.66825179425702,97.27135220776172,79.28988970691614,63.51759447852066,19.400431668002042,199.72301197867284,5.980455536359516,rice
30.49121846067142,62.53649408348805,26.87660504732865,16.839070752201938,10.370416010845965,177.83343196192962,6.178893500264998,cotton
23.930097450551344,53.92687472671454,35.83890195553259,19.65254617880916,7.946525370403971,133.53526245942587,5.990202424078603,cotton
28.256257007545702,63.123790368175115,73.24856511160334,55.75057078895441,6.727540611458724,244.21136823670557,6.469856703884319,sugarcane
19.53887990635291,74.48983273985463,53.848367029101624,19.33383304008639,12.599082069375907,133.11816005218185,5.931670188081628,potato
15.913112751391807,68.5391558242785,68.26627629701878,20.2943098281367,9.844726255721033,125.26195929261334,6.376700952936622,potato
31.579607462298476,81.515335823351,89.6960062859623,55.12885109291296,17.559596640541837,181.13530936739429,5.688371832891595,rice
30.639870983207345,66.66602254767233,53.24321345042781,31.558319144807175,18.50493281607802,129.92651229518643,7.068695594152901,maize
26.412686790645292,85.37841743117283,73.47252415706438,45.143897946189725,19.617628618819467,190.78433360058546,5.921970246588702,rice
13.076158702490572,72.14765699832324,57.03717366672362,32.116003041558,8.533499718850054,118.69432806272498,6.455061578990714,potato
27.70607601818997,70.47472821513921,43.73342167159722,18.1133504619104,9.707017711402024,156.8737669035711,6.508948671167102,cotton
22.321085449066597,73.20207300285718,53.94705021645173,26.946240914923585,7.815642217444447,147.39010540335846,6.536242424826931,maize
30.770585507832568,71.76573869094346,53.78677257959688,23.35286867125501,15.166462181233383,160.18786324048364,7.109696846699277,maize
29.389360286364994,83.30405607433109,84.31232097086966,66.12110211024148,20.317046834437207,211.33513755939302,6.128707250371791,rice
28.80469984771242,55.01016426266352,81.71450759430986,61.12873625067911,11.836227627056147,258.8757979992782,6.3934331627079395,sugarcane
13.715795766087163,65.692010937252,74.97863762307618,29.32750593922948,12.528737674902626,105.76318199148027,6.5527281329700635,potato
32.74776710717766,80.26895957086344,78.87441708621358,43.29053365862903,23.620173842149196,194.24233747365935,6.192004566301445,rice
32.92033502609878,86.90777055634763,84.52716994069166,51.218680410700536,19.971481994786227,215.47396258018944,5.833752423155445,rice
26.42578387148157,49.76425519396242,37.233281780782185,21.897609414601696,8.569403581055317,161.24304920881457,6.49234466943987,cotton
30.619346608387293,74.18446372319569,61.597210807614175,31.197640712929243,17.305703937959844,158.6567066358756,7.2854562604984485,maize
33.442570107895094,77.88362758965478,83.38943076929296,51.62265536630931,18.067933389901288,179.8600888162827,6.00222723997807,rice
21.660190061975875,75.0651345917548,60.45028696909046,28.801680590040352,5.567682915342008,145.45754102863003,5.813662882033046,potato
31.814807248221516,85.11351674569602,72.95484072018213,40.284151015005165,22.86725408662288,244.70997716257227,6.392851943684457,rice
31.75941176865364,89.15361508562542,82.30308931629038,54.009990443761026,9.211063301912308,200.36912096211447,5.474301181112757,rice
28.704458047520156,82.216957626445,82.72300230265051,42.02690499310918,11.85360773928117,255.49851746188526,5.594724947949744,rice
34.76415944373814,71.26580949058354,53.31156808570499,42.84979952547537,10.669657383989447,151.3182014518918,6.503744628244852,maize
34.54859338030052,57.216100556777555,31.771147127827117,19.523919318232114,9.172290970145763,141.243093103134,6.228279612185977,cotton
26.10538034320114,60.43908540343217,39.74365923519884,20.869737714918713,4.2764096794572115,188.01466222137827,6.423725739061849,rice
28.499743969203042,86.76933226624722,80.37614432265893,60.71638709996624,20.32107098051194,230.05144329000925,5.831876034621088,rice
24.946558139030873,67.00364019125931,35.626370696544605,14.902834879122514,5.218780039886507,148.7016428949112,6.471948645340339,cotton
26.874523731995442,64.76388742983342,31.86968957171753,20.407323833090317,7.355160565594041,143.9374577232491,6.30119169567366,cotton
29.998341697489483,79.8479013959281,83.46557767647082,48.65621589053305,23.621911021626282,203.85869871447036,5.827476455102388,rice
27.780938567539856,68.48017769603312,50.72946949329557,34.63381094936169,16.601445377247078,166.96188568236582,7.245828218937875,maize
22.064733862011053,83.48711275883588,64.67300752895892,30.709469537361727,18.006592805037794,127.3564123829021,7.05647864908938,maize
18.36337966852332,73.35088979488478,63.506364778560766,33.943142954311455,10.016982578374327,119.37476659038167,5.92080906556989,potato
31.37440938463169,81.42152987988818,78.05371535315223,49.3374542097418,24.15770076747702,217.83253830462405,5.98994119062782,rice
27.93050963158683,72.07527242674593,64.14994076110172,26.808708877930766,12.001182158434101,167.48445307810357,6.397980872608875,maize
28.098823897033874,89.67974001003626,86.08498366279848,72.00522502712852,15.66677506377352,168.31695096487275,6.113978982261022,rice
31.056715833188573,91.16047622524849,81.34093390671775,35.17535206668704,16.799723687050605,200.300447827488,5.78147717901692,rice
24.924189761001276,58.5424359899274,19.682882450342632,14.457881489631905,5.458432814757991,181.9335627144405,6.222633530628938,cotton
27.447568552752006,57.44978382180463,32.45665024012946,18.27004947695668,8.09945123236139,146.78817336891697,6.263711692679033,cotton
22.71339873443927,69.41615565758805,66.06637174997167,21.795413149541584,10.527471533803634,100.72412342606403,5.6673024187495855,potato
29.919386128180378,62.1506926002171,64.35715867861319,25.545929513739576,15.031060030085762,168.29115789143535,6.935498426211427,maize
16.817957945153175,75.97513077829974,64.8773453896605,32.89756227190507,10.077054490941523,104.80491888382763,6.051221405603911,potato
25.801568225894247,67.77350108772136,66.36148133271627,36.374280265010924,12.587596593106584,166.86145284084222,6.1212942652787,maize
25.310568864960803,63.118414540845684,33.73726221980426,14.783589939535446,2.786849936135196,163.01253367921555,6.37316093796221,cotton
27.917348919210635,58.749224875856854,37.205439429018824,19.98317740980474,9.712017302583856,157.97787760804857,6.4843989673047595,cotton
39.646071208767,64.96871607325316,78.44200562019641,66.38791645825256,11.653149331940213,212.05510698221883,6.040988573557148,sugarcane
29.41515912848068,87.00268401441782,91.57382467770965,57.105782250037166,13.610842799089983,154.64872134466802,5.550033830927086,rice
16.301823201970727,81.79590982715794,66.92953833399645,26.733493845405032,10.020264602328808,114.36372032437018,6.126007255587237,potato
14.27080592976419,74.19906683437004,72.36335127712144,33.40344218245099,9.227395650296556,92.49287351587796,5.734453463196965,potato
30.12411564396226,88.91971637877721,68.5962352558578,50.72974023525798,14.034144862633447,199.78406769672893,5.501264156520933,rice
34.16962625819579,61.010515498621224,77.45750264918388,57.07836002893032,9.502732677413627,209.6520700073543,5.984946569346742,sugarcane
28.08480757437878,81.54365614194455,78.83078382274394,35.09553197524318,9.357809510454862,173.74083719766875,5.82732452599074,rice
12.267480099259407,79.05088502965683,67.11227243538865,30.296680172490017,5.46723425807918,135.05015820589068,6.081964383834553,potato
29.089084904586702,66.10006713231148,51.84928026667986,31.696513981173624,17.064431783127606,166.64951053886873,6.330079793555458,maize
30.284430172139764,90.14629960955614,83.29202115607544,59.80739167383811,18.825207378713138,179.91328579186057,6.107429525181416,rice
32.76211943392244,89.45581908525276,75.65372681197826,62.82882605896471,15.702215632416204,214.15919503160683,5.664578295868498,rice
29.840857444955834,84.1847628255335,83.28859288439006,69.99530830676655,15.147907685724306,196.11826149647945,5.9933878659645785,rice
30.164125254526468,80.3587497716136,78.0123827782976,33.41860667702196,14.381909675936651,180.4101145026706,5.966037628384646,rice
28.974551014210213,81.62577597698964,77.51180815200301,50.01210030517388,13.595917432562224,214.47699467986433,6.613711488182914,rice
33.57169508027535,65.67778678456064,70.9784764380717,63.62192448274265,6.888316938401841,194.46343038000907,6.335348792402524,sugarcane
28.237142324110042,73.34589939391377,60.535071973422134,26.776642170610252,16.50796970123991,155.48692178293103,6.53444786889947,maize
28.608369994260574,61.353530181691845,72.079142715266,58.23597565399891,7.820641562307954,193.16308192414087,6.363376229546769,sugarcane
31.404697035399536,65.16935914983742,67.04748814398576,51.93651147986527,5.1178680932866865,261.7153281476934,6.488256607309031,sugarcane
24.314242910538244,68.22482298458411,45.93895164068591,39.44145760936305,13.533020502446554,146.69572881867228,6.800238347778435,maize
29.943154247845705,86.5109656090352,80.37265372653216,62.11409211655579,18.909249221353384,197.69620483798263,5.98660088443066,rice
29.109335780930664,67.69365350089778,75.22101788508796,68.48093083226293,5.507771733705162,234.2238146349449,6.506460071994685,sugarcane
30.278240365082986,89.22500052311007,81.93657338389113,60.96354783569956,21.259454594325682,175.92707199973134,6.549128733449815,rice
22.754330662990974,66.58096959557133,27.23752023741997,20.50010381008331,7.08124599256771,157.7019368898521,6.464864664237552,cotton
26.613688340535795,86.19950886061623,79.74154552507159,51.99068541664144,15.608186358342456,199.48633208317813,5.764202665214883,rice
31.839688175805847,81.50249562831173,86.99628682418455,65.92517967509603,7.877588067235772,180.9123747634022,6.185010997518518,rice
26.897055792231985,83.48761453102297,79.16436828211215,50.22553986616962,23.244194405805892,230.535506007715,6.158843063714668,rice
23.793801406118185,57.12810927231301,25.711146927181137,19.03389734538139,10.954676635778625,155.3549878930671,6.275677717680042,cotton
34.132838570654954,76.56880394955984,73.19166715720512,53.926851227248605,20.04240217332318,187.19477481350827,6.0059984784041,rice
28.359737105735917,88.33247746814705,76.71438630201469,49.155296032829135,14.594278163442379,206.8965858123903,5.552043524315954,rice
27.610007892734394,81.49265929922132,76.87102530582663,69.5555834847735,21.280023595494743,188.90887808047796,5.6956703975752285,rice
29.898453712517266,73.05675593617309,70.7979303002034,58.52321347783832,9.582182048860846,209.56136405691996,5.989170003982569,sugarcane
30.232315830446137,82.40446404633394,76.0876909972849,62.737216150758734,16.82216357644705,230.29074097700857,6.1574107404805964,rice
14.523863426799654,79.06687746521985,64.84579822442048,18.43682621188008,12.299424634682463,121.45852798939326,5.84811655835863,maize
25.066945176352224,60.02766323500247,40.539562967701315,14.229043723326269,9.284664890340022,160.8380335701326,6.255603664738595,cotton
29.40993734284504,86.89012089856324,73.49924428148928,48.78683636368621,23.105843333927048,194.664772708595,5.5035773300093265,rice
15.881410385855784,78.49210828888053,65.00188803662215,15.735940460903503,12.31955005885217,106.41187640514195,6.259284069205283,potato
23.572375625354162,80.4759469510473,61.90925623800647,17.091470931453507,11.495966817698593,117.50994475410761,5.7866837725572795,potato
30.23923230248419,88.04090107953594,80.21021703588163,55.50768374145436,22.49855879512725,203.7480041601613,6.627742054892251,rice
24.049235488665055,71.76207394962154,56.088958994810035,36.75796982628934,17.348682888566675,164.78488517999585,6.471180199771244,maize
15.551818312770584,71.96401719477848,60.285686148721624,33.71915516904358,10.729075418198105,101.69233505677461,6.146712900450996,potato
26.84606356110552,53.11767702165898,33.50630140762586,17.254723213518258,8.336480273860412,146.9491007371762,6.004284666676356,cotton
27.317944813501416,86.35690763845271,75.5623887723362,66.62675304615989,22.469548049286036,230.32603467056148,5.802168329415272,rice
23.326303360792135,74.39849353100621,77.82727098227174,22.663290533351866,9.33686700444807,116.51547026787402,5.617243924583438,potato
15.735202404066277,77.60391222293858,67.98563723079079,24.622028712993774,14.418443230749276,114.26953375523247,6.302495059443595,potato
22.864497408678815,55.732285058744495,35.72442407850163,22.69325172364344,8.284981364191786,166.78137958140027,6.495352832042024,cotton
27.176608880661494,76.38046229306616,51.43007740720068,38.036004186222456,16.075566457327007,138.4982328278054,6.9289089130782875,maize
17.692716409337482,78.06374257291925,66.43818190156185,33.41050974566601,11.091822697405473,102.34753839921603,5.909591502808683,potato
29.26142141660491,90.05837985740703,80.39950909776513,56.74454050596413,15.368371089373845,162.26557131102456,6.330381326757147,rice
26.738379209043536,73.09185629138871,52.552321484302986,33.815749830879255,16.231388186477268,165.01440634812903,7.057141554663806,maize
29.17988247815146,86.07710372644894,87.70416811722113,39.63074404632901,22.250465063768182,203.80338352131818,5.965734309221825,rice
21.812069355141336,65.03922738672193,52.07495176720485,34.304361762579745,13.584512694224413,148.94608704175965,6.4765303404318875,maize
15.383152954997296,75.93776523575181,59.815360049840876,22.836186184081857,15.215395527414415,131.45594366335123,5.5869850212250896,potato
27.68322998448136,79.53238643509029,56.195283392697014,34.140208064671796,18.4307427959887,178.53379095856644,7.2740829903136,maize
31.340694202477945,89.12726202944447,72.67806199416542,41.17048342074735,11.864255320161236,218.26354787275994,5.727385100942801,rice
26.276519482227783,69.39738280966684,43.10571588360826,29.579830503484207,15.524977994840535,187.97983596989417,6.558149872974992,maize
14.36326369999617,80.88064408366886,59.49254588813216,26.73534475316209,7.706840372873146,133.6315329381154,6.082243655874932,potato
33.671359571482775,83.27842788279926,74.37918477155873,45.87336619260674,20.95236019923458,215.89975442239876,6.240127375225676,rice
28.661314268005633,63.3892171866051,53.406221477471064,23.687390851054207,8.603564875725025,141.3519188079154,6.481843104288719,sugarcane
28.628494856532814,84.00880840485851,76.92617215807279,36.333014987586736,27.082432967863976,229.26462379708485,5.724812445416042,rice
18.004403569672526,74.26330185659184,71.97128682491787,29.716076311956478,12.112989373347562,133.30690966816223,6.356211495539283,potato
29.445369521738574,87.23117657328407,79.87432124729942,58.65260664220773,13.889048740430173,186.7341452774753,6.205737682120204,rice
28.083955025807864,79.72112986488936,85.2146443984957,42.491005226869895,16.098507321321783,214.40529999858066,5.993539757557317,rice
32.69502936644291,69.99909111875958,47.36104017844849,24.39242234120309,12.494337093958578,169.94013084134212,7.034314605779404,maize
25.102041335920283,64.0811986378788,30.63643519261392,21.921065822766245,7.5489926422248566,152.19850243945555,6.510809863348018,cotton
28.390056796206327,88.24624107132588,85.93702734821201,59.67120443467037,19.007002648390955,218.11758376328515,5.777515763128677,rice
31.79979738658645,71.06496703760813,43.37589531838378,35.409977462991186,16.97119830763568,164.08456379270405,7.154576738464031,maize
19.491127042523605,86.91662640652902,59.69959186828424,23.259127273600296,9.618327901237983,143.69300792379596,5.814821905501599,potato
27.78445520931446,60.253507941128035,44.58171119174222,21.146980781494648,4.828129138485902,142.48787424266823,6.43059115311354,cotton
28.242734690381486,60.34787752035403,55.4362907374827,32.3574684725525,12.48545402185404,135.87741671105644,6.784536628577937,maize
29.296087197775392,79.13971944718583,80.14601877233152,41.61659664323193,20.119868609840264,222.3170376382045,5.9730311556176785,rice
22.058661840010885,70.60892229469633,56.4753949754627,39.018791642551385,18.513299028714485,179.3805504772226,6.517507497454768,maize
30.426803928029916,92.53121531816299,84.60482923807692,30.167964783526134,20.830570266429426,205.95327359119977,5.495119562675861,rice
28.927300331723465,71.55949161520638,55.858262735383,25.255391052128882,15.376579965030185,138.5208692342471,6.726449278193941,maize
27.532375425071194,87.5023052224895,88.10901837375853,49.77260467131857,25.198767275404123,224.14477562558244,6.370929476223928,rice
28.67378222893551,85.0800863134928,80.60614857696575,61.67200685205381,22.289874397085747,221.14242917051982,6.180479664077047,rice
24.850503926958076,61.9544516725093,55.36565705871371,42.010004234746084,18.39834803014477,114.64166863755453,6.870189581821025,maize
29.88215376481233,89.37774215022021,76.91454306732734,39.12652639550495,14.245788139341537,202.0295383440744,6.070006787778623,rice
27.761714247533728,61.010362485686535,73.04915376560695,53.740091667617385,6.352822912213419,243.9762713926922,6.52466384440777,sugarcane
17.622584390837137,73.61401780366997,61.14547188255023,20.912730213597438,13.126480154607986,125.39813996728304,6.398919358489043,potato
32.419303963264596,67.76211289286042,77.98643489561009,53.62971507729226,7.751853286602345,142.09341872165044,6.041030337188919,sugarcane
26.893328514923095,89.11046834555566,79.31373924104253,43.5930096472345,19.55237876924306,224.71934554587074,5.868772289342668,rice
19.689082456473443,78.36812413313687,64.35991562989668,29.52272624042406,15.118769351774398,95.73756344383435,6.368757950233435,potato
27.94708808442334,80.07452994302004,76.90977662920398,40.67864254819263,14.83111916673111,223.2237365592042,5.6281301857985575,rice
34.56557154724252,86.8017117568172,82.04723043599935,57.18523427689472,17.935825371089486,182.75609316565522,5.561216206589083,rice
35.350226756316935,88.03381190200169,74.42705904553365,50.763860779585045,21.52849280391241,180.6134726350277,5.961462573892233,rice
27.066413809587104,74.70632135229546,64.01083471001382,32.59104781350261,14.175673265583116,155.80950666690666,6.769384356284026,maize
30.670990760981006,81.21710001166564,79.67824405859561,44.161982866823024,15.625130148668148,203.21555958587754,6.192713405599581,cotton
20.76800355808739,65.28860609093975,48.754446042191866,27.544754126821744,19.375799242093585,154.6266961129297,6.931559440408547,maize
12.7207708458896,73.14127667728077,67.1377548050883,30.214172825033753,11.586064646701365,129.84159837946814,5.9797456361541395,potato
31.273781622792946,93.42034973824009,74.76732855766822,23.967785517324852,23.78973370529177,183.44541850937352,6.006523808948386,rice
29.928078830803297,91.57443416699256,82.69947053088961,57.194250841974295,17.928046860978217,171.15091730759173,6.160710729026434,rice
30.396340456700067,72.56331940260173,58.32002326456959,30.37901062153061,20.886048866789334,156.15867867724052,6.681443395385921,maize
25.34560085829737,63.307871948115306,52.81787479240828,32.04260545944175,15.643454808126213,155.97422394997142,6.255688783675087,maize
